PC Time,Alt,Press,Temp
10-21-2020  08:31:03,    6843.2,41975.5,   26.0
10-21-2020  08:31:04,    6829.6,42055.3,   26.0
10-21-2020  08:31:05,    6820.3,42110.2,   26.0
10-21-2020  08:31:06,    6811.8,42160.2,   26.0
10-21-2020  08:31:07,    6804.7,42202.6,   26.0
10-21-2020  08:31:08,    6798.3,42240.2,   26.0
10-21-2020  08:31:09,    6792.7,42273.4,   26.0
10-21-2020  08:31:10,    6788.1,42300.3,   26.0
10-21-2020  08:31:11,    6782.5,42334.0,   26.0
10-21-2020  08:31:12,    6778.4,42358.2,   26.0
10-21-2020  08:31:13,    6774.0,42383.9,   26.0
10-21-2020  08:31:14,    6770.2,42406.6,   26.0
10-21-2020  08:31:15,    6766.5,42428.5,   26.0
10-21-2020  08:31:16,    6762.9,42449.8,   26.0
10-21-2020  08:31:17,    6757.6,42481.6,   26.0
10-21-2020  08:31:18,    6755.3,42495.0,   26.0
10-21-2020  08:31:19,    6751.0,42521.0,   26.0
10-21-2020  08:31:20,    6748.1,42537.8,   26.0
10-21-2020  08:31:21,    6744.8,42557.8,   26.0
10-21-2020  08:31:22,    6741.7,42576.0,   26.1
10-21-2020  08:31:23,    6738.6,42594.7,   26.1
10-21-2020  08:31:24,    6321.8,45135.8,   26.0
10-21-2020  08:31:25,    4790.4,55549.9,   26.0
10-21-2020  08:31:26,    3531.8,65495.5,   25.9
10-21-2020  08:31:27,    2790.7,71994.9,   25.9
10-21-2020  08:31:28,    2180.0,77734.5,   25.8
10-21-2020  08:31:29,    1664.5,82863.4,   25.8
10-21-2020  08:31:30,    1239.0,87300.0,   25.8
10-21-2020  08:31:31,    1146.1,88293.2,   25.8
10-21-2020  08:31:32,    1202.8,87686.1,   25.8
10-21-2020  08:31:33,    1237.5,87315.4,   25.8
10-21-2020  08:31:34,    1262.1,87053.7,   25.8
10-21-2020  08:31:35,    1280.3,86861.0,   25.8
10-21-2020  08:31:36,    1293.5,86720.7,   25.9
10-21-2020  08:31:37,    1304.1,86608.4,   25.9
10-21-2020  08:31:38,    1312.1,86523.5,   25.9
10-21-2020  08:31:39,    1318.8,86453.2,   25.9
10-21-2020  08:31:40,    1323.9,86399.3,   25.9
10-21-2020  08:31:41,    1327.8,86357.7,   25.9
10-21-2020  08:31:42,    1331.9,86315.4,   25.9
10-21-2020  08:31:43,    1334.4,86288.1,   25.9
10-21-2020  08:31:44,    1336.7,86263.9,   25.9
10-21-2020  08:31:45,    1338.2,86248.3,   25.9
10-21-2020  08:31:46,    1340.0,86229.0,   25.9
10-21-2020  08:31:47,    1340.5,86224.6,   25.9
10-21-2020  08:31:48,    1341.5,86213.9,   26.0
10-21-2020  08:31:49,    1342.0,86208.8,   26.0
10-21-2020  08:31:50,    1342.8,86200.3,   26.0
10-21-2020  08:31:51,     991.7,89964.8,   25.9
10-21-2020  08:31:52,     634.2,93934.3,   25.9
10-21-2020  08:31:53,     386.5,96767.5,   25.9
10-21-2020  08:31:54,     225.7,98642.9,   25.9
10-21-2020  08:31:55,     132.4,99744.0,   25.9
10-21-2020  08:31:56,      84.0,100320.0,   25.9
10-21-2020  08:31:57,      59.4,100613.0,   25.9
10-21-2020  08:31:58,      59.3,100614.5,   25.9
10-21-2020  08:31:59,      61.9,100583.3,   25.9
10-21-2020  08:32:00,      62.4,100577.1,   25.9
10-21-2020  08:32:01,      61.1,100593.1,   25.9
10-21-2020  08:32:02,      60.6,100599.0,   25.9
10-21-2020  08:32:03,      60.4,100601.0,   25.9
10-21-2020  08:32:04,      59.9,100607.6,   25.9
10-21-2020  08:32:05,      59.6,100611.4,   25.9
10-21-2020  08:32:06,      60.0,100606.8,   25.9
10-21-2020  08:32:07,      59.9,100607.3,   26.0
10-21-2020  08:32:08,      59.9,100608.0,   26.0
10-21-2020  08:32:09,      59.6,100611.6,   26.0
10-21-2020  08:32:10,      59.7,100610.2,   26.0
10-21-2020  08:32:11,      59.5,100612.8,   26.0
10-21-2020  08:32:12,      59.1,100616.8,   26.0
10-21-2020  08:32:13,      59.7,100609.3,   26.0
10-21-2020  08:32:14,      58.6,100623.0,   26.0
10-21-2020  08:32:15,      59.3,100615.1,   26.0
10-21-2020  08:32:16,      59.2,100615.9,   26.0
10-21-2020  08:32:17,      58.7,100622.3,   26.0
10-21-2020  08:32:18,      59.2,100615.8,   26.0
10-21-2020  08:32:19,      58.8,100620.9,   26.0
10-21-2020  08:32:20,      58.9,100619.9,   26.0
10-21-2020  08:32:21,      59.0,100618.5,   26.0
10-21-2020  08:32:22,      58.4,100624.8,   26.0
10-21-2020  08:32:23,      59.0,100618.0,   26.0
10-21-2020  08:32:24,      59.5,100612.7,   26.0
10-21-2020  08:32:25,      58.9,100619.3,   26.0
10-21-2020  08:32:26,      59.5,100612.4,   26.0
10-21-2020  08:32:27,      58.9,100620.0,   26.0
10-21-2020  08:32:28,      59.0,100618.3,   26.0
10-21-2020  08:32:29,      59.1,100617.5,   26.0
10-21-2020  08:32:30,      58.8,100620.1,   26.0
10-21-2020  08:32:31,      59.0,100618.5,   26.0
10-21-2020  08:32:32,      59.4,100613.7,   26.0
10-21-2020  08:32:33,      58.6,100623.2,   26.0
10-21-2020  08:32:34,      58.7,100622.3,   26.0
10-21-2020  08:32:35,      58.6,100622.4,   26.0
10-21-2020  08:32:36,      58.8,100620.0,   26.0
10-21-2020  08:32:37,      58.2,100627.3,   26.0
10-21-2020  08:32:38,      58.9,100619.3,   26.0
10-21-2020  08:32:39,      58.4,100625.6,   26.0
10-21-2020  08:32:40,      58.6,100622.6,   26.0
10-21-2020  08:32:41,      59.2,100615.7,   26.0
10-21-2020  08:32:42,      59.0,100618.0,   26.1
10-21-2020  08:32:43,      58.8,100620.2,   26.1
10-21-2020  08:32:44,      58.6,100623.0,   26.1
10-21-2020  08:32:45,      59.1,100617.0,   26.1
10-21-2020  08:32:46,      58.8,100620.4,   26.1
10-21-2020  08:32:47,      58.9,100620.0,   26.1
10-21-2020  08:32:48,      58.8,100621.2,   26.1
10-21-2020  08:32:49,      58.9,100619.6,   26.1
10-21-2020  08:32:50,      58.9,100619.6,   26.1
10-21-2020  08:32:51,      58.8,100620.5,   26.1
10-21-2020  08:32:52,      58.8,100620.3,   26.1
10-21-2020  08:32:53,      58.8,100620.1,   26.1
10-21-2020  08:32:54,      58.4,100625.0,   26.1
10-21-2020  08:32:55,      58.8,100621.1,   26.1
10-21-2020  08:32:56,      59.4,100613.3,   26.1
10-21-2020  08:32:57,      59.0,100617.8,   26.1
10-21-2020  08:32:58,      58.7,100622.0,   26.1
10-21-2020  08:32:59,      59.3,100614.8,   26.1
10-21-2020  08:33:00,      59.0,100617.7,   26.1
10-21-2020  08:33:01,      59.0,100618.2,   26.1
10-21-2020  08:33:02,      58.9,100619.0,   26.1
10-21-2020  08:33:03,      59.0,100617.8,   26.1
10-21-2020  08:33:04,      58.7,100622.4,   26.1
10-21-2020  08:33:05,      58.9,100619.6,   26.1
10-21-2020  08:33:06,      58.9,100619.3,   26.1
10-21-2020  08:33:07,      59.2,100616.4,   26.1
10-21-2020  08:33:08,      58.8,100620.5,   26.1
10-21-2020  08:33:09,      58.9,100619.8,   26.1
10-21-2020  08:33:10,      58.8,100620.2,   26.1
10-21-2020  08:33:11,      58.8,100621.0,   26.1
10-21-2020  08:33:12,      59.0,100618.5,   26.1
10-21-2020  08:33:13,      58.8,100620.6,   26.1
10-21-2020  08:33:14,      58.9,100619.2,   26.1
10-21-2020  08:33:15,      58.5,100624.1,   26.1
10-21-2020  08:33:16,      58.8,100620.1,   26.1
10-21-2020  08:33:17,      58.1,100628.9,   26.1
10-21-2020  08:33:18,      58.7,100621.4,   26.1
10-21-2020  08:33:19,      58.7,100622.0,   26.1
