PC Time,Alt,Press,Temp
10-21-2020  08:31:31,1136,88402.1,27.4
10-21-2020  08:31:32,1195,87769.5,27.4
10-21-2020  08:31:33,1231.1,87383.3,27.4
10-21-2020  08:31:34,1256.5,87113.6,27.4
10-21-2020  08:31:35,1274.6,86920.9,27.4
10-21-2020  08:31:36,1289,86768.4,27.4
10-21-2020  08:31:37,1299.9,86652.6,27.4
10-21-2020  08:31:38,1309,86557,27.4
10-21-2020  08:31:39,1315.8,86485,27.4
10-21-2020  08:31:40,1321.1,86428.7,27.4
10-21-2020  08:31:41,1325.5,86382.9,27.4
10-21-2020  08:31:42,1329.3,86342.6,27.4
10-21-2020  08:31:43,1332,86313.4,27.4
10-21-2020  08:31:44,1334.1,86291.8,27.4
10-21-2020  08:31:45,1336.1,86270.9,27.4
10-21-2020  08:31:46,1337.5,86255.7,27.4
10-21-2020  08:31:47,1339.2,86237.4,27.4
10-21-2020  08:31:48,1340.3,86226,27.4
10-21-2020  08:31:49,1340.5,86224.6,27.4
10-21-2020  08:31:50,1341.2,86216.9,27.4
10-21-2020  08:31:51,1320.3,86437.7,27.4
10-21-2020  08:31:51,961.8,90291.8,27.4
10-21-2020  08:31:52,623.1,94060.6,27.4
10-21-2020  08:31:53,386.2,96770.8,27.4
10-21-2020  08:31:54,230.2,98590.5,27.3
10-21-2020  08:31:55,136.5,99696.4,27.3
10-21-2020  08:31:56,86.7,100288,27.3
10-21-2020  08:31:57,58.4,100625.3,27.3
10-21-2020  08:31:58,56.1,100653,27.3
10-21-2020  08:31:59,58.5,100624,27.3
10-21-2020  08:32:00,58.9,100619.4,27.3
10-21-2020  08:32:01,57.8,100633.1,27.4
10-21-2020  08:32:02,57.5,100635.9,27.3
10-21-2020  08:32:03,57.8,100632.7,27.3
10-21-2020  08:32:04,57.6,100635,27.3
10-21-2020  08:32:05,57.2,100639.7,27.3
10-21-2020  08:32:06,56.8,100644.3,27.3
10-21-2020  08:32:07,56.7,100645.7,27.3
10-21-2020  08:32:08,56.6,100646.6,27.3
10-21-2020  08:32:09,56.3,100650.3,27.3
10-21-2020  08:32:10,56.5,100648.5,27.3
10-21-2020  08:32:11,55.8,100656,27.4
10-21-2020  08:32:12,56.3,100650.3,27.3
10-21-2020  08:32:13,56.4,100648.8,27.3
10-21-2020  08:32:14,56,100653.9,27.3
10-21-2020  08:32:15,55.6,100659.1,27.4
10-21-2020  08:32:16,55.9,100655.8,27.4
10-21-2020  08:32:17,55.8,100655.9,27.3
10-21-2020  08:32:18,55.5,100659.8,27.4
10-21-2020  08:32:18,55.6,100659.3,27.4
10-21-2020  08:32:19,55.4,100661.3,27.4
10-21-2020  08:32:20,56.2,100652.1,27.3
10-21-2020  08:32:21,56,100653.5,27.3
10-21-2020  08:32:22,55.6,100658.3,27.4
10-21-2020  08:32:23,55.9,100655.8,27.4
10-21-2020  08:32:24,55.6,100658.5,27.4
10-21-2020  08:32:25,55.9,100655.4,27.4
10-21-2020  08:32:26,55.8,100656.6,27.4
10-21-2020  08:32:27,56,100654.5,27.4
10-21-2020  08:32:28,55.8,100656.5,27.4
10-21-2020  08:32:29,55.6,100658.5,27.4
10-21-2020  08:32:30,55.9,100655,27.4
10-21-2020  08:32:31,55.7,100657.1,27.4
10-21-2020  08:32:32,55.6,100658.5,27.4
10-21-2020  08:32:33,55.7,100658.1,27.4
10-21-2020  08:32:34,55.8,100656.3,27.4
10-21-2020  08:32:35,55.7,100658.1,27.4
10-21-2020  08:32:36,55.9,100655.4,27.4
10-21-2020  08:32:37,55.9,100655.2,27.4
10-21-2020  08:32:38,55.9,100654.8,27.4
10-21-2020  08:32:39,55.4,100661,27.4
10-21-2020  08:32:40,55.7,100657.8,27.4
10-21-2020  08:32:41,56,100654.4,27.4
10-21-2020  08:32:42,55.5,100660.5,27.4
10-21-2020  08:32:43,55.9,100655.4,27.4
10-21-2020  08:32:43,55.9,100655.8,27.4
10-21-2020  08:32:44,55.9,100655.5,27.4
10-21-2020  08:32:45,55.4,100661,27.4
10-21-2020  08:32:46,55.4,100661.5,27.4
10-21-2020  08:32:47,56,100654.3,27.4
10-21-2020  08:32:48,56.1,100653,27.4
10-21-2020  08:32:49,55.6,100659,27.4
10-21-2020  08:32:50,55.7,100658.1,27.4
10-21-2020  08:32:51,56.3,100650.1,27.4
10-21-2020  08:32:52,55.7,100657.2,27.4
10-21-2020  08:32:53,55.4,100661.1,27.4
10-21-2020  08:32:54,56.1,100653.1,27.4
10-21-2020  08:32:55,55.9,100655.8,27.4
10-21-2020  08:32:56,55.5,100660.3,27.4
10-21-2020  08:32:57,55.8,100655.9,27.4
10-21-2020  08:32:58,56,100654.6,27.4
10-21-2020  08:32:59,56,100653.9,27.4
10-21-2020  08:33:00,55.8,100656.5,27.4
10-21-2020  08:33:01,55.9,100655.5,27.4
10-21-2020  08:33:02,55.7,100657.1,27.4
10-21-2020  08:33:03,55.9,100655.5,27.4
10-21-2020  08:33:04,55.7,100658.2,27.4
10-21-2020  08:33:05,56.1,100653.5,27.4
10-21-2020  08:33:06,56,100653.8,27.4
10-21-2020  08:33:07,55.6,100659.3,27.4
10-21-2020  08:33:07,56.1,100652.8,27.4
